Level,Unit_name,Unit_Description,Content_Type,Content_Name,Unit_Sub_Unit_name,Unit_Sub_Unit_url
Fifth Grade,Unit 16: Properties of shapes,"Different shapes have different properties, and in this unit, you'll get to know them all. From triangles to quadrilaterals to polygons, you'll learn how to tell them apart and understand what makes each one unique.",Lesson,Properties of shapes,Properties of shapes,https://www.khanacademy.org/math/cc-fifth-grade-math/properties-of-shapes/properties-shapes/e/classifying-shapes
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Intro to ratios,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Intro to ratios,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Basic ratios,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Part:whole ratios,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Ratio review,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Basic ratios,Intro to ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/intro-to-ratios/v/ratios-intro
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Ratios with tape diagrams,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Ratios with tape diagrams (part:whole),Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Equivalent ratio word problems,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Simplify a ratio from a tape diagram,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Ratios and double number lines,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Ratios with tape diagrams,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Equivalent ratios with equal groups,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Create double number lines,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Ratios with double number lines,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Lesson,Relate double number lines and ratio tables,Visualize equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/visualize-ratios/v/ratios-with-tape-diagrams
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Ratio tables,Equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/a/ratio-tables
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Solving ratio problems with tables,Equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/a/ratio-tables
Sixth Grade,Unit 1: Ratios,"Ratios let us see how two values relate, especially when the values grow or shrink together. From baking recipes to sports, these concepts find their way into our lives on a daily basis.",Video,Equivalent ratios,Equivalent ratios,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-equivalent-ratios/a/ratio-tables
